mu	20	0.1	16.887200	0.029089	40	dimer01b_mu.dat
um	25	0.1	31.418800	0.001760	40	dimer01b_mu.dat
mu	25	0.1	19.345700	0.063109	40	dimer01b_mu.dat
um	0	0.2	0.000000	0.000000	40	dimer02a_mu.dat
mu	0	0.2	0.000000	0.000000	40	dimer02a_mu.dat
um	5	0.2	6.282460	0.000281	40	dimer02a_mu.dat
mu	5	0.2	5.710040	0.000451	40	dimer02a_mu.dat
um	10	0.2	12.564900	0.000563	40	dimer02a_mu.dat
mu	10	0.2	10.369000	0.002448	40	dimer02a_mu.dat
um	15	0.2	18.847400	0.000845	40	dimer02a_mu.dat
mu	15	0.2	14.137000	0.010273	40	dimer02a_mu.dat
um	20	0.2	25.129800	0.001124	40	dimer02a_mu.dat
mu	20	0.2	17.212900	0.030203	40	dimer02a_mu.dat
um	25	0.2	31.412300	0.001407	40	dimer02a_mu.dat
mu	25	0.2	19.821100	0.062344	40	dimer02a_mu.dat
um	0	0.2	0.000000	0.000000	40	dimer02b_mu.dat
mu	0	0.2	0.000000	0.000000	40	dimer02b_mu.dat
um	5	0.2	6.283710	0.000336	40	dimer02b_mu.dat
mu	5	0.2	5.711510	0.000437	40	dimer02b_mu.dat
um	10	0.2	12.567400	0.000671	40	dimer02b_mu.dat
mu	10	0.2	10.370700	0.001775	40	dimer02b_mu.dat
um	15	0.2	18.851100	0.001009	40	dimer02b_mu.dat
mu	15	0.2	14.132700	0.007463	40	dimer02b_mu.dat
um	20	0.2	25.134900	0.001346	40	dimer02b_mu.dat
mu	20	0.2	17.185600	0.024188	40	dimer02b_mu.dat
um	25	0.2	31.418600	0.001682	40	dimer02b_mu.dat
mu	25	0.2	19.747800	0.052866	40	dimer02b_mu.dat
um	0	0.3	0.000000	0.000000	40	dimer03a_mu.dat
mu	0	0.3	0.000000	0.000000	40	dimer03a_mu.dat
um	5	0.3	6.282450	0.000256	40	dimer03a_mu.dat
mu	5	0.3	5.751080	0.000419	40	dimer03a_mu.dat
um	10	0.3	12.564900	0.000512	40	dimer03a_mu.dat
mu	10	0.3	10.512400	0.002278	40	dimer03a_mu.dat
um	15	0.3	18.847400	0.000769	40	dimer03a_mu.dat
mu	15	0.3	14.417600	0.009288	40	dimer03a_mu.dat
um	20	0.3	25.129800	0.001026	40	dimer03a_mu.dat
mu	20	0.3	17.644200	0.027340	40	dimer03a_mu.dat
um	25	0.3	31.412300	0.001282	40	dimer03a_mu.dat
mu	25	0.3	20.403500	0.057566	40	dimer03a_mu.dat
um	0	0.3	0.000000	0.000000	40	dimer03b_mu.dat
mu	0	0.3	0.000000	0.000000	40	dimer03b_mu.dat
um	5	0.3	6.283640	0.000311	40	dimer03b_mu.dat
mu	5	0.3	5.752610	0.000411	40	dimer03b_mu.dat
um	10	0.3	12.567300	0.000622	40	dimer03b_mu.dat
mu	10	0.3	10.515200	0.001613	40	dimer03b_mu.dat
um	15	0.3	18.850900	0.000934	40	dimer03b_mu.dat
mu	15	0.3	14.418500	0.006471	40	dimer03b_mu.dat
um	20	0.3	25.134600	0.001244	40	dimer03b_mu.dat
mu	20	0.3	17.630300	0.019804	40	dimer03b_mu.dat
um	25	0.3	31.418200	0.001555	40	dimer03b_mu.dat
mu	25	0.3	20.350700	0.043273	40	dimer03b_mu.dat
um	0	0.4	0.000000	0.000000	40	dimer04a_mu.dat
mu	0	0.4	0.000000	0.000000	40	dimer04a_mu.dat
um	5	0.4	6.282490	0.000231	40	dimer04a_mu.dat
mu	5	0.4	5.798710	0.000376	40	dimer04a_mu.dat
um	10	0.4	12.565000	0.000461	40	dimer04a_mu.dat
mu	10	0.4	10.683500	0.002023	40	dimer04a_mu.dat
um	15	0.4	18.847500	0.000692	40	dimer04a_mu.dat
mu	15	0.4	14.756800	0.008088	40	dimer04a_mu.dat
um	20	0.4	25.130000	0.000922	40	dimer04a_mu.dat
mu	20	0.4	18.162400	0.024557	40	dimer04a_mu.dat
um	25	0.4	31.412400	0.001154	40	dimer04a_mu.dat
mu	25	0.4	21.088400	0.054180	40	dimer04a_mu.dat
um	0	0.4	0.000000	0.000000	40	dimer04b_mu.dat
mu	0	0.4	0.000000	0.000000	40	dimer04b_mu.dat
um	5	0.4	6.283570	0.000285	40	dimer04b_mu.dat
mu	5	0.4	5.800260	0.000379	40	dimer04b_mu.dat
um	10	0.4	12.567200	0.000569	40	dimer04b_mu.dat
mu	10	0.4	10.687200	0.001462	40	dimer04b_mu.dat
um	15	0.4	18.850700	0.000853	40	dimer04b_mu.dat
mu	15	0.4	14.762500	0.005939	40	dimer04b_mu.dat
um	20	0.4	25.134300	0.001138	40	dimer04b_mu.dat
mu	20	0.4	18.166500	0.018216	40	dimer04b_mu.dat
um	25	0.4	31.417900	0.001424	40	dimer04b_mu.dat
mu	25	0.4	21.079900	0.039997	40	dimer04b_mu.dat
um	0	0.5	0.000000	0.000000	40	dimer05a_mu.dat
mu	0	0.5	0.000000	0.000000	40	dimer05a_mu.dat
um	5	0.5	6.282530	0.000204	40	dimer05a_mu.dat
mu	5	0.5	5.846440	0.000331	40	dimer05a_mu.dat
um	10	0.5	12.565100	0.000407	40	dimer05a_mu.dat
mu	10	0.5	10.860200	0.001758	40	dimer05a_mu.dat
um	15	0.5	18.847600	0.000612	40	dimer05a_mu.dat
mu	15	0.5	15.115000	0.006948	40	dimer05a_mu.dat
um	20	0.5	25.130100	0.000815	40	dimer05a_mu.dat
mu	20	0.5	18.719100	0.021535	40	dimer05a_mu.dat
um	25	0.5	31.412700	0.001018	40	dimer05a_mu.dat
mu	25	0.5	21.832100	0.049103	40	dimer05a_mu.dat
um	0	0.5	0.000000	0.000000	40	dimer05b_mu.dat
mu	0	0.5	0.000000	0.000000	40	dimer05b_mu.dat
um	5	0.5	6.283550	0.000261	40	dimer05b_mu.dat
mu	5	0.5	5.848000	0.000347	40	dimer05b_mu.dat
um	10	0.5	12.567100	0.000522	40	dimer05b_mu.dat
mu	10	0.5	10.864400	0.001352	40	dimer05b_mu.dat
um	15	0.5	18.850600	0.000782	40	dimer05b_mu.dat
mu	15	0.5	15.123100	0.005837	40	dimer05b_mu.dat
um	20	0.5	25.134200	0.001044	40	dimer05b_mu.dat
mu	20	0.5	18.731500	0.019754	40	dimer05b_mu.dat
um	25	0.5	31.417700	0.001305	40	dimer05b_mu.dat
mu	25	0.5	21.845500	0.045700	40	dimer05b_mu.dat
um	0	0.6	0.000000	0.000000	40	dimer06a_mu.dat
mu	0	0.6	0.000000	0.000000	40	dimer06a_mu.dat
um	5	0.6	6.282610	0.000179	40	dimer06a_mu.dat
mu	5	0.6	5.889070	0.000290	40	dimer06a_mu.dat
um	10	0.6	12.565200	0.000358	40	dimer06a_mu.dat
mu	10	0.6	11.022200	0.001507	40	dimer06a_mu.dat
um	15	0.6	18.847800	0.000538	40	dimer06a_mu.dat
mu	15	0.6	15.452800	0.005957	40	dimer06a_mu.dat
um	20	0.6	25.130500	0.000716	40	dimer06a_mu.dat
mu	20	0.6	19.259300	0.019017	40	dimer06a_mu.dat
um	25	0.6	31.413100	0.000894	40	dimer06a_mu.dat
mu	25	0.6	22.573200	0.045059	40	dimer06a_mu.dat
um	0	0.6	0.000000	0.000000	40	dimer06b_mu.dat
mu	0	0.6	0.000000	0.000000	40	dimer06b_mu.dat
um	5	0.6	6.283560	0.000232	40	dimer06b_mu.dat
mu	5	0.6	5.890580	0.000311	40	dimer06b_mu.dat
um	10	0.6	12.567100	0.000464	40	dimer06b_mu.dat
mu	10	0.6	11.026400	0.001222	40	dimer06b_mu.dat
um	15	0.6	18.850700	0.000695	40	dimer06b_mu.dat
mu	15	0.6	15.460800	0.005610	40	dimer06b_mu.dat
um	20	0.6	25.134200	0.000928	40	dimer06b_mu.dat
mu	20	0.6	19.268200	0.021869	40	dimer06b_mu.dat
um	25	0.6	31.417800	0.001159	40	dimer06b_mu.dat
mu	25	0.6	22.575900	0.054383	40	dimer06b_mu.dat
um	0	0.7	0.000000	0.000000	40	dimer07a_mu.dat
mu	0	0.7	0.000000	0.000000	40	dimer07a_mu.dat
um	5	0.7	6.282690	0.000158	40	dimer07a_mu.dat
mu	5	0.7	5.923170	0.000257	40	dimer07a_mu.dat
um	10	0.7	12.565400	0.000315	40	dimer07a_mu.dat
mu	10	0.7	11.154600	0.001275	40	dimer07a_mu.dat
um	15	0.7	18.848100	0.000473	40	dimer07a_mu.dat
mu	15	0.7	15.737400	0.005013	40	dimer07a_mu.dat
um	20	0.7	25.130800	0.000631	40	dimer07a_mu.dat
mu	20	0.7	19.731000	0.016666	40	dimer07a_mu.dat
um	25	0.7	31.413500	0.000788	40	dimer07a_mu.dat
mu	25	0.7	23.241600	0.041628	40	dimer07a_mu.dat
um	0	0.7	0.000000	0.000000	40	dimer07b_mu.dat
mu	0	0.7	0.000000	0.000000	40	dimer07b_mu.dat
um	5	0.7	6.283560	0.000202	40	dimer07b_mu.dat
mu	5	0.7	5.924580	0.000267	40	dimer07b_mu.dat
um	10	0.7	12.567100	0.000404	40	dimer07b_mu.dat
mu	10	0.7	11.158400	0.001017	40	dimer07b_mu.dat
um	15	0.7	18.850700	0.000606	40	dimer07b_mu.dat
mu	15	0.7	15.743400	0.004614	40	dimer07b_mu.dat
um	20	0.7	25.134200	0.000809	40	dimer07b_mu.dat
mu	20	0.7	19.731400	0.019460	40	dimer07b_mu.dat
um	25	0.7	31.417800	0.001010	40	dimer07b_mu.dat
mu	25	0.7	23.218500	0.052396	40	dimer07b_mu.dat
um	0	0.8	0.000000	0.000000	40	dimer08a_mu.dat
mu	0	0.8	0.000000	0.000000	40	dimer08a_mu.dat
um	5	0.8	6.282740	0.000150	40	dimer08a_mu.dat
mu	5	0.8	5.947370	0.000236	40	dimer08a_mu.dat
um	10	0.8	12.565500	0.000300	40	dimer08a_mu.dat
mu	10	0.8	11.250200	0.001079	40	dimer08a_mu.dat
um	15	0.8	18.848200	0.000450	40	dimer08a_mu.dat
mu	15	0.8	15.948900	0.004033	40	dimer08a_mu.dat
um	20	0.8	25.131000	0.000601	40	dimer08a_mu.dat
mu	20	0.8	20.095100	0.013486	40	dimer08a_mu.dat
um	25	0.8	31.413700	0.000751	40	dimer08a_mu.dat
mu	25	0.8	23.776400	0.035361	40	dimer08a_mu.dat
um	0	0.8	0.000000	0.000000	40	dimer08b_mu.dat
mu	0	0.8	0.000000	0.000000	40	dimer08b_mu.dat
um	5	0.8	6.283530	0.000179	40	dimer08b_mu.dat
mu	5	0.8	5.948630	0.000219	40	dimer08b_mu.dat
um	10	0.8	12.567100	0.000357	40	dimer08b_mu.dat
mu	10	0.8	11.253400	0.000792	40	dimer08b_mu.dat
um	15	0.8	18.850600	0.000536	40	dimer08b_mu.dat
mu	15	0.8	15.952200	0.003372	40	dimer08b_mu.dat
um	20	0.8	25.134100	0.000717	40	dimer08b_mu.dat
mu	20	0.8	20.086300	0.014412	40	dimer08b_mu.dat
um	25	0.8	31.417700	0.000895	40	dimer08b_mu.dat
mu	25	0.8	23.730900	0.041604	40	dimer08b_mu.dat
um	0	0.9	0.000000	0.000000	40	dimer09a_mu.dat
mu	0	0.9	0.000000	0.000000	40	dimer09a_mu.dat
um	5	0.9	6.282760	0.000152	40	dimer09a_mu.dat
mu	5	0.9	5.962140	0.000225	40	dimer09a_mu.dat
um	10	0.9	12.565500	0.000305	40	dimer09a_mu.dat
mu	10	0.9	11.309900	0.000964	40	dimer09a_mu.dat
um	15	0.9	18.848300	0.000455	40	dimer09a_mu.dat
mu	15	0.9	16.084600	0.003290	40	dimer09a_mu.dat
um	20	0.9	25.131100	0.000609	40	dimer09a_mu.dat
mu	20	0.9	20.336900	0.010476	40	dimer09a_mu.dat
um	25	0.9	31.413800	0.000760	40	dimer09a_mu.dat
mu	25	0.9	24.143900	0.028103	40	dimer09a_mu.dat
um	0	0.9	0.000000	0.000000	40	dimer09b_mu.dat
mu	0	0.9	0.000000	0.000000	40	dimer09b_mu.dat
um	5	0.9	6.283490	0.000161	40	dimer09b_mu.dat
mu	5	0.9	5.963260	0.000183	40	dimer09b_mu.dat
um	10	0.9	12.567000	0.000322	40	dimer09b_mu.dat
mu	10	0.9	11.312500	0.000634	40	dimer09b_mu.dat
um	15	0.9	18.850500	0.000484	40	dimer09b_mu.dat
mu	15	0.9	16.085400	0.002660	40	dimer09b_mu.dat
um	20	0.9	25.134000	0.000646	40	dimer09b_mu.dat
mu	20	0.9	20.321400	0.010741	40	dimer09b_mu.dat
um	25	0.9	31.417500	0.000806	40	dimer09b_mu.dat
mu	25	0.9	24.087300	0.031387	40	dimer09b_mu.dat
um	0	1.0	0.000000	0.000000	40	dimer10a_mu.dat
mu	0	1.0	0.000000	0.000000	40	dimer10a_mu.dat
um	5	1.0	6.282800	0.000163	40	dimer10a_mu.dat
mu	5	1.0	5.969410	0.000222	40	dimer10a_mu.dat
um	10	1.0	12.565600	0.000327	40	dimer10a_mu.dat
mu	10	1.0	11.340400	0.000935	40	dimer10a_mu.dat
um	15	1.0	18.848400	0.000490	40	dimer10a_mu.dat
mu	15	1.0	16.156100	0.003097	40	dimer10a_mu.dat
um	20	1.0	25.131200	0.000652	40	dimer10a_mu.dat
mu	20	1.0	20.467400	0.009819	40	dimer10a_mu.dat
um	25	1.0	31.414000	0.000815	40	dimer10a_mu.dat
mu	25	1.0	24.347000	0.026814	40	dimer10a_mu.dat
um	0	1.0	0.000000	0.000000	40	dimer10b_mu.dat
mu	0	1.0	0.000000	0.000000	40	dimer10b_mu.dat
um	5	1.0	6.283450	0.000150	40	dimer10b_mu.dat
mu	5	1.0	5.970380	0.000167	40	dimer10b_mu.dat
um	10	1.0	12.566900	0.000301	40	dimer10b_mu.dat
mu	10	1.0	11.342500	0.000597	40	dimer10b_mu.dat
um	15	1.0	18.850300	0.000452	40	dimer10b_mu.dat
mu	15	1.0	16.156100	0.002591	40	dimer10b_mu.dat
um	20	1.0	25.133800	0.000602	40	dimer10b_mu.dat
mu	20	1.0	20.452600	0.009528	40	dimer10b_mu.dat
um	25	1.0	31.417200	0.000751	40	dimer10b_mu.dat
mu	25	1.0	24.297300	0.026169	40	dimer10b_mu.dat
um	0	1.1	0.000000	0.000000	40	dimer11a_mu.dat
mu	0	1.1	0.000000	0.000000	40	dimer11a_mu.dat
um	5	1.1	6.282830	0.000178	40	dimer11a_mu.dat
mu	5	1.1	5.971780	0.000219	40	dimer11a_mu.dat
um	10	1.1	12.565700	0.000357	40	dimer11a_mu.dat
mu	10	1.1	11.351200	0.000920	40	dimer11a_mu.dat
um	15	1.1	18.848500	0.000535	40	dimer11a_mu.dat
mu	15	1.1	16.182700	0.003230	40	dimer11a_mu.dat
um	20	1.1	25.131300	0.000714	40	dimer11a_mu.dat
mu	20	1.1	20.516500	0.010936	40	dimer11a_mu.dat
um	25	1.1	31.414100	0.000892	40	dimer11a_mu.dat
mu	25	1.1	24.423400	0.030855	40	dimer11a_mu.dat
um	0	1.1	0.000000	0.000000	40	dimer11b_mu.dat
mu	0	1.1	0.000000	0.000000	40	dimer11b_mu.dat
um	5	1.1	6.283400	0.000149	40	dimer11b_mu.dat
mu	5	1.1	5.972640	0.000174	40	dimer11b_mu.dat
um	10	1.1	12.566800	0.000298	40	dimer11b_mu.dat
mu	10	1.1	11.353100	0.000672	40	dimer11b_mu.dat
um	15	1.1	18.850200	0.000448	40	dimer11b_mu.dat
mu	15	1.1	16.183400	0.002842	40	dimer11b_mu.dat
um	20	1.1	25.133600	0.000598	40	dimer11b_mu.dat
mu	20	1.1	20.507400	0.010111	40	dimer11b_mu.dat
um	25	1.1	31.417000	0.000746	40	dimer11b_mu.dat
mu	25	1.1	24.388900	0.026985	40	dimer11b_mu.dat
um	0	1.2	0.000000	0.000000	40	dimer12a_mu.dat
mu	0	1.2	0.000000	0.000000	40	dimer12a_mu.dat
um	5	1.2	6.282860	0.000187	40	dimer12a_mu.dat
mu	5	1.2	5.971750	0.000215	40	dimer12a_mu.dat
um	10	1.2	12.565700	0.000376	40	dimer12a_mu.dat
mu	10	1.2	11.351500	0.000888	40	dimer12a_mu.dat
um	15	1.2	18.848600	0.000562	40	dimer12a_mu.dat
mu	15	1.2	16.184100	0.003353	40	dimer12a_mu.dat
um	20	1.2	25.131400	0.000749	40	dimer12a_mu.dat
mu	20	1.2	20.518900	0.011652	40	dimer12a_mu.dat
um	25	1.2	31.414300	0.000936	40	dimer12a_mu.dat
mu	25	1.2	24.426100	0.032103	40	dimer12a_mu.dat
um	0	1.2	0.000000	0.000000	40	dimer12b_mu.dat
mu	0	1.2	0.000000	0.000000	40	dimer12b_mu.dat
um	5	1.2	6.283360	0.000159	40	dimer12b_mu.dat
mu	5	1.2	5.972510	0.000195	40	dimer12b_mu.dat
um	10	1.2	12.566700	0.000319	40	dimer12b_mu.dat
mu	10	1.2	11.353300	0.000798	40	dimer12b_mu.dat
um	15	1.2	18.850100	0.000478	40	dimer12b_mu.dat
mu	15	1.2	16.186000	0.003060	40	dimer12b_mu.dat
um	20	1.2	25.133400	0.000638	40	dimer12b_mu.dat
mu	20	1.2	20.516400	0.009917	40	dimer12b_mu.dat
um	25	1.2	31.416800	0.000798	40	dimer12b_mu.dat
mu	25	1.2	24.406700	0.026089	40	dimer12b_mu.dat
um	0	1.3	0.000000	0.000000	40	dimer13a_mu.dat
mu	0	1.3	0.000000	0.000000	40	dimer13a_mu.dat
um	5	1.3	6.282900	0.000197	40	dimer13a_mu.dat
mu	5	1.3	5.971000	0.000215	40	dimer13a_mu.dat
um	10	1.3	12.565800	0.000394	40	dimer13a_mu.dat
mu	10	1.3	11.348200	0.000857	40	dimer13a_mu.dat
um	15	1.3	18.848700	0.000592	40	dimer13a_mu.dat
mu	15	1.3	16.175700	0.003513	40	dimer13a_mu.dat
um	20	1.3	25.131600	0.000790	40	dimer13a_mu.dat
mu	20	1.3	20.500900	0.013126	40	dimer13a_mu.dat
um	25	1.3	31.414500	0.000987	40	dimer13a_mu.dat
mu	25	1.3	24.392000	0.035787	40	dimer13a_mu.dat
um	0	1.3	0.000000	0.000000	40	dimer13b_mu.dat
mu	0	1.3	0.000000	0.000000	40	dimer13b_mu.dat
um	5	1.3	6.283360	0.000176	40	dimer13b_mu.dat
mu	5	1.3	5.971710	0.000221	40	dimer13b_mu.dat
um	10	1.3	12.566700	0.000354	40	dimer13b_mu.dat
mu	10	1.3	11.349900	0.000914	40	dimer13b_mu.dat
um	15	1.3	18.850100	0.000527	40	dimer13b_mu.dat
mu	15	1.3	16.178900	0.003116	40	dimer13b_mu.dat
um	20	1.3	25.133400	0.000703	40	dimer13b_mu.dat
mu	20	1.3	20.507900	0.008886	40	dimer13b_mu.dat
um	25	1.3	31.416800	0.000880	40	dimer13b_mu.dat
mu	25	1.3	24.403400	0.022433	40	dimer13b_mu.dat
um	0	1.4	0.000000	0.000000	40	dimer14a_mu.dat
mu	0	1.4	0.000000	0.000000	40	dimer14a_mu.dat
um	5	1.4	6.282950	0.000215	40	dimer14a_mu.dat
mu	5	1.4	5.970410	0.000227	40	dimer14a_mu.dat
um	10	1.4	12.565900	0.000431	40	dimer14a_mu.dat
mu	10	1.4	11.345100	0.000860	40	dimer14a_mu.dat
um	15	1.4	18.848900	0.000646	40	dimer14a_mu.dat
mu	15	1.4	16.167000	0.003940	40	dimer14a_mu.dat
um	20	1.4	25.131800	0.000863	40	dimer14a_mu.dat
mu	20	1.4	20.478200	0.017931	40	dimer14a_mu.dat
um	25	1.4	31.414800	0.001079	40	dimer14a_mu.dat
mu	25	1.4	24.344700	0.050439	40	dimer14a_mu.dat
um	0	1.4	0.000000	0.000000	40	dimer14b_mu.dat
mu	0	1.4	0.000000	0.000000	40	dimer14b_mu.dat
um	5	1.4	6.283400	0.000195	40	dimer14b_mu.dat
mu	5	1.4	5.971100	0.000249	40	dimer14b_mu.dat
um	10	1.4	12.566800	0.000391	40	dimer14b_mu.dat
mu	10	1.4	11.346700	0.000989	40	dimer14b_mu.dat
um	15	1.4	18.850200	0.000586	40	dimer14b_mu.dat
mu	15	1.4	16.170800	0.003077	40	dimer14b_mu.dat
um	20	1.4	25.133600	0.000782	40	dimer14b_mu.dat
mu	20	1.4	20.494900	0.008600	40	dimer14b_mu.dat
um	25	1.4	31.417000	0.000976	40	dimer14b_mu.dat
mu	25	1.4	24.391500	0.022702	40	dimer14b_mu.dat
um	0	1.5	0.000000	0.000000	40	dimer15a_mu.dat
mu	0	1.5	0.000000	0.000000	40	dimer15a_mu.dat
um	5	1.5	6.282970	0.000234	40	dimer15a_mu.dat
mu	5	1.5	5.970200	0.000253	40	dimer15a_mu.dat
um	10	1.5	12.565900	0.000470	40	dimer15a_mu.dat
mu	10	1.5	11.343800	0.000924	40	dimer15a_mu.dat
um	15	1.5	18.848900	0.000703	40	dimer15a_mu.dat
mu	15	1.5	16.162300	0.004232	40	dimer15a_mu.dat
um	20	1.5	25.131900	0.000937	40	dimer15a_mu.dat
mu	20	1.5	20.462600	0.020841	40	dimer15a_mu.dat
um	25	1.5	31.414900	0.001172	40	dimer15a_mu.dat
mu	25	1.5	24.307800	0.059213	40	dimer15a_mu.dat
um	0	1.5	0.000000	0.000000	40	dimer15b_mu.dat
mu	0	1.5	0.000000	0.000000	40	dimer15b_mu.dat
um	5	1.5	6.283490	0.000212	40	dimer15b_mu.dat
mu	5	1.5	5.970910	0.000279	40	dimer15b_mu.dat
um	10	1.5	12.567000	0.000424	40	dimer15b_mu.dat
mu	10	1.5	11.345100	0.001038	40	dimer15b_mu.dat
um	15	1.5	18.850500	0.000637	40	dimer15b_mu.dat
mu	15	1.5	16.165500	0.003022	40	dimer15b_mu.dat
um	20	1.5	25.133900	0.000847	40	dimer15b_mu.dat
mu	20	1.5	20.482900	0.008851	40	dimer15b_mu.dat
um	25	1.5	31.417400	0.001061	40	dimer15b_mu.dat
mu	25	1.5	24.371000	0.024264	40	dimer15b_mu.dat
um	0	1.6	0.000000	0.000000	40	dimer16a_mu.dat
mu	0	1.6	0.000000	0.000000	40	dimer16a_mu.dat
um	5	1.6	6.282950	0.000252	40	dimer16a_mu.dat
mu	5	1.6	5.970280	0.000289	40	dimer16a_mu.dat
um	10	1.6	12.565900	0.000503	40	dimer16a_mu.dat
mu	10	1.6	11.344200	0.001044	40	dimer16a_mu.dat
um	15	1.6	18.848800	0.000755	40	dimer16a_mu.dat
mu	15	1.6	16.163000	0.004241	40	dimer16a_mu.dat
um	20	1.6	25.131800	0.001008	40	dimer16a_mu.dat
mu	20	1.6	20.463600	0.019519	40	dimer16a_mu.dat
um	25	1.6	31.414700	0.001259	40	dimer16a_mu.dat
mu	25	1.6	24.307000	0.055932	40	dimer16a_mu.dat
um	0	1.6	0.000000	0.000000	40	dimer16b_mu.dat
mu	0	1.6	0.000000	0.000000	40	dimer16b_mu.dat
um	5	1.6	6.283570	0.000232	40	dimer16b_mu.dat
mu	5	1.6	5.971060	0.000310	40	dimer16b_mu.dat
um	10	1.6	12.567100	0.000463	40	dimer16b_mu.dat
mu	10	1.6	11.345100	0.001092	40	dimer16b_mu.dat
um	15	1.6	18.850700	0.000697	40	dimer16b_mu.dat
mu	15	1.6	16.163900	0.003174	40	dimer16b_mu.dat
um	20	1.6	25.134300	0.000928	40	dimer16b_mu.dat
mu	20	1.6	20.474800	0.009874	40	dimer16b_mu.dat
um	25	1.6	31.417900	0.001159	40	dimer16b_mu.dat
mu	25	1.6	24.347500	0.026428	40	dimer16b_mu.dat
um	0	1.7	0.000000	0.000000	40	dimer17a_mu.dat
mu	0	1.7	0.000000	0.000000	40	dimer17a_mu.dat
um	5	1.7	6.282890	0.000274	40	dimer17a_mu.dat
mu	5	1.7	5.970460	0.000330	40	dimer17a_mu.dat
um	10	1.7	12.565800	0.000548	40	dimer17a_mu.dat
mu	10	1.7	11.345400	0.001184	40	dimer17a_mu.dat
um	15	1.7	18.848700	0.000820	40	dimer17a_mu.dat
mu	15	1.7	16.167700	0.004334	40	dimer17a_mu.dat
um	20	1.7	25.131600	0.001093	40	dimer17a_mu.dat
mu	20	1.7	20.479100	0.017436	40	dimer17a_mu.dat
um	25	1.7	31.414500	0.001368	40	dimer17a_mu.dat
mu	25	1.7	24.342600	0.048072	40	dimer17a_mu.dat
um	0	1.7	0.000000	0.000000	40	dimer17b_mu.dat
mu	0	1.7	0.000000	0.000000	40	dimer17b_mu.dat
um	5	1.7	6.283670	0.000263	40	dimer17b_mu.dat
mu	5	1.7	5.971360	0.000341	40	dimer17b_mu.dat
um	10	1.7	12.567300	0.000525	40	dimer17b_mu.dat
mu	10	1.7	11.346100	0.001158	40	dimer17b_mu.dat
um	15	1.7	18.851000	0.000789	40	dimer17b_mu.dat
mu	15	1.7	16.165600	0.003452	40	dimer17b_mu.dat
um	20	1.7	25.134700	0.001050	40	dimer17b_mu.dat
mu	20	1.7	20.475200	0.010974	40	dimer17b_mu.dat
